Volume,Open,Close,High,Low
13317,1.17728,1.17886,1.17906,1.17552
9631,1.17887,1.17754,1.17968,1.17738
5407,1.17754,1.17693,1.17816,1.1768
4905,1.17692,1.17812,1.17824,1.17666
3701,1.17811,1.17812,1.1786,1.17784
2665,1.1781,1.17889,1.1789,1.178
697,1.17888,1.1786,1.1789,1.17843
56,1.17934,1.17862,1.17934,1.17844
1047,1.17866,1.17762,1.17888,1.17737
835,1.17764,1.17812,1.17836,1.17764
1257,1.17814,1.17938,1.17956,1.17814
1358,1.1794,1.17934,1.1797,1.17899
1025,1.17935,1.17931,1.17985,1.17916
566,1.1793,1.17951,1.17953,1.17897
578,1.17949,1.1791,1.17964,1.17904
816,1.17911,1.17941,1.17943,1.17898
5465,1.1794,1.17662,1.18008,1.1765
7669,1.17664,1.17664,1.17759,1.17597
7033,1.17662,1.17726,1.17758,1.17525
5748,1.17728,1.17599,1.17756,1.17577
5551,1.17601,1.17461,1.17663,1.17451
5008,1.17462,1.17538,1.17566,1.17406
5521,1.17537,1.17676,1.17716,1.17517
8535,1.17678,1.17878,1.1792,1.17598
9741,1.17876,1.17658,1.17878,1.1762
6656,1.17657,1.17558,1.1772,1.17512
3083,1.1756,1.17536,1.17594,1.17466
1981,1.17538,1.1752,1.17568,1.1749
3373,1.17522,1.1744,1.17524,1.17433
2769,1.17441,1.17439,1.17444,1.17364
710,1.17437,1.17368,1.17452,1.17362
79,1.17376,1.17398,1.17423,1.1737
458,1.17396,1.17416,1.1743,1.17362
596,1.17415,1.17362,1.1743,1.1736
1745,1.17364,1.17251,1.17377,1.17222
1690,1.1725,1.17442,1.17476,1.17235
1439,1.1744,1.17445,1.17508,1.1743
1071,1.17447,1.17488,1.17499,1.17424
742,1.17486,1.17523,1.17552,1.1748
1865,1.17524,1.17494,1.17552,1.17444
6428,1.17495,1.17336,1.17566,1.17226
7975,1.17336,1.1746,1.17482,1.17302
9637,1.17462,1.17724,1.17746,1.17447
6853,1.17723,1.17878,1.1788,1.17716
5950,1.17876,1.17912,1.1808,1.17875
7805,1.17914,1.17804,1.18045,1.17785
9379,1.17805,1.17976,1.1807,1.1777
14658,1.17974,1.17826,1.17976,1.1757
10220,1.17825,1.17654,1.17846,1.17641
8854,1.17656,1.17634,1.17887,1.1762
5547,1.17632,1.17714,1.17754,1.1762
5819,1.17715,1.17631,1.17719,1.17547
5822,1.17632,1.17453,1.17656,1.17417
6240,1.17452,1.17359,1.17468,1.17282
1237,1.17357,1.17403,1.17406,1.17291
248,1.17426,1.17419,1.17469,1.17406
430,1.17414,1.17437,1.1745,1.17408
813,1.17436,1.1735,1.1744,1.17336
2370,1.17352,1.1734,1.1743,1.17259
2557,1.17342,1.17292,1.17412,1.17248
3581,1.17294,1.17204,1.17322,1.17158
2403,1.17203,1.17212,1.17249,1.17162
2015,1.1721,1.17144,1.1721,1.17112
1740,1.17145,1.17232,1.17252,1.17124
6122,1.17234,1.17259,1.17387,1.17207
9419,1.1726,1.17486,1.17504,1.17254
8079,1.17487,1.17477,1.17608,1.17412
7118,1.17478,1.17678,1.17754,1.17444
6113,1.1768,1.17782,1.17792,1.17641
7557,1.1778,1.17668,1.17788,1.1756
10182,1.17667,1.17908,1.17958,1.17616
11567,1.17909,1.17816,1.18014,1.17803
12619,1.17814,1.18052,1.18172,1.17718
8244,1.18054,1.17954,1.18058,1.17902
5421,1.17956,1.17915,1.18002,1.17871
4270,1.17916,1.17914,1.17972,1.17843
3532,1.17912,1.17841,1.17972,1.17837
3836,1.1784,1.17872,1.17896,1.17828
1073,1.17874,1.17847,1.17903,1.1784
74,1.17832,1.17831,1.17861,1.17811
414,1.17837,1.17879,1.17906,1.17837
811,1.17877,1.17942,1.17962,1.17856
2128,1.1794,1.18068,1.18108,1.17939
2787,1.18066,1.18082,1.18172,1.18046
1960,1.18084,1.18104,1.1811,1.18051
1322,1.18106,1.18076,1.18148,1.1807
1348,1.18078,1.18008,1.18097,1.18006
1763,1.18007,1.18142,1.18154,1.18006
6012,1.18144,1.18251,1.1838,1.18138
7390,1.18249,1.18276,1.18348,1.1818
8540,1.18277,1.18384,1.18412,1.18156
7042,1.18385,1.18338,1.18412,1.18266
7108,1.18336,1.18428,1.18535,1.1832
6369,1.18426,1.18368,1.1853,1.18332
8020,1.1837,1.1849,1.18504,1.18233
10854,1.1849,1.18557,1.18618,1.18284
9287,1.18556,1.18396,1.18642,1.18332
7650,1.18394,1.1818,1.184,1.18132
3667,1.18178,1.18172,1.1822,1.1815
4439,1.18174,1.18166,1.18211,1.18112
5975,1.18168,1.17983,1.18187,1.17937
4378,1.17981,1.18082,1.18082,1.1797
1236,1.18083,1.18142,1.18167,1.18075
38,1.18134,1.18148,1.18162,1.18134
470,1.18151,1.18174,1.18174,1.18114
780,1.18172,1.18158,1.18208,1.18154
1897,1.18156,1.18096,1.18162,1.18073
1953,1.18098,1.18124,1.18124,1.18017
1691,1.18123,1.18093,1.18132,1.18055
1456,1.18094,1.18104,1.18141,1.18024
1430,1.18106,1.18133,1.18186,1.1808
1478,1.18134,1.182,1.18218,1.18113
5063,1.182,1.18086,1.18267,1.18072
8251,1.18087,1.18014,1.18142,1.17906
7492,1.18016,1.18165,1.18176,1.17953
7162,1.18163,1.17914,1.1818,1.17817
7038,1.17916,1.1809,1.18104,1.17914
5547,1.1809,1.18084,1.18178,1.18065
6656,1.18086,1.18184,1.18301,1.18064
9730,1.18183,1.18349,1.18364,1.18146
10355,1.18346,1.18287,1.18376,1.18105
5419,1.18288,1.18328,1.18338,1.18245
5188,1.18326,1.18454,1.18488,1.18294
3854,1.18451,1.18392,1.18504,1.18369
2544,1.18393,1.18384,1.18428,1.18352
2192,1.18382,1.1836,1.18396,1.18339
703,1.18362,1.18426,1.18444,1.1836
153,1.18425,1.18436,1.18442,1.18306
441,1.18432,1.1842,1.18454,1.18414
780,1.18421,1.1852,1.1853,1.18418
1514,1.18518,1.18474,1.18518,1.18416
1417,1.18476,1.18462,1.18492,1.18435
2035,1.18464,1.18576,1.18674,1.1846
981,1.18574,1.186,1.18614,1.18556
1096,1.18599,1.18566,1.186,1.18531
1159,1.18564,1.1861,1.18626,1.18522
4712,1.18611,1.18621,1.1868,1.18576
7536,1.18622,1.18532,1.18664,1.18439
7501,1.18531,1.18382,1.1854,1.18288
5701,1.18381,1.18555,1.18564,1.1837
5395,1.18554,1.18508,1.18573,1.18434
6385,1.18509,1.18564,1.18576,1.1834
6406,1.18562,1.1857,1.18638,1.18486
7078,1.18571,1.18733,1.18811,1.18514
7537,1.18732,1.18676,1.1881,1.18624
6303,1.18676,1.18688,1.18702,1.18621
4014,1.1869,1.18678,1.18693,1.18568
1606,1.1868,1.1864,1.18712,1.1864
2472,1.18641,1.1866,1.18672,1.18602
2436,1.18658,1.18712,1.18723,1.18638
965,1.18712,1.18706,1.18742,1.18696
141,1.18722,1.18748,1.18766,1.18677
441,1.18742,1.18727,1.18744,1.18688
536,1.18726,1.18747,1.18756,1.18712
2316,1.18748,1.18907,1.18918,1.18742
2667,1.18905,1.18898,1.18967,1.18832
1921,1.18896,1.18892,1.18949,1.18864
1270,1.18894,1.18858,1.18925,1.18856
1247,1.18859,1.18921,1.18952,1.18859
1396,1.1892,1.18922,1.18959,1.18887
5826,1.18924,1.18857,1.19042,1.18836
10557,1.18856,1.18933,1.19058,1.18828
9922,1.18932,1.19104,1.19152,1.1886
7282,1.19102,1.19032,1.19126,1.19012
5639,1.1903,1.1901,1.19097,1.18972
5585,1.19008,1.19066,1.19079,1.18976
9466,1.19066,1.19364,1.1945,1.1904
12285,1.19366,1.19581,1.19658,1.19356
13341,1.19582,1.19208,1.1961,1.19189
6572,1.19209,1.1928,1.19327,1.19179
5076,1.19278,1.19361,1.19384,1.19221
3903,1.19362,1.19316,1.19382,1.19298
2764,1.19318,1.1938,1.19388,1.19283
2922,1.1938,1.19333,1.19385,1.19302
1130,1.19334,1.19312,1.19382,1.1929
57,1.19312,1.19322,1.19334,1.19304
707,1.19325,1.19396,1.19401,1.19284
814,1.19398,1.19466,1.19512,1.1936
2246,1.19464,1.1948,1.19518,1.19398
2526,1.19478,1.19404,1.19529,1.19384
1758,1.19406,1.1937,1.19406,1.19324
1467,1.19368,1.19299,1.19409,1.19278
1284,1.193,1.19313,1.19354,1.19289
1886,1.19312,1.19376,1.19422,1.19279
4964,1.19374,1.19356,1.19477,1.19348
8191,1.19354,1.19374,1.19388,1.19224
6856,1.19373,1.19408,1.1946,1.19342
6227,1.19409,1.19368,1.1951,1.19326
4854,1.19367,1.19376,1.19434,1.1933
5789,1.19374,1.19348,1.1942,1.19256
6065,1.19346,1.19309,1.1939,1.19276
7998,1.19307,1.19436,1.19488,1.19254
11054,1.19438,1.19006,1.19464,1.18964
7974,1.19004,1.1898,1.19093,1.18906
6928,1.18979,1.18777,1.18979,1.18654
4863,1.18779,1.18824,1.18836,1.18687
17113,1.18819,1.18562,1.1894,1.18304
7668,1.1856,1.18458,1.186,1.18369
1556,1.18456,1.18382,1.18474,1.18368
202,1.18376,1.18428,1.1844,1.18374
728,1.18425,1.18516,1.18532,1.18391
1078,1.18517,1.18439,1.18519,1.18428
1898,1.1844,1.18446,1.18502,1.18388
3079,1.18448,1.1844,1.1848,1.18314
2030,1.18438,1.18445,1.18446,1.18355
1924,1.18444,1.18474,1.18536,1.18421
1020,1.18472,1.1848,1.18517,1.18458
2051,1.18479,1.1842,1.18479,1.18331
6590,1.1842,1.1839,1.18472,1.18328
9625,1.1839,1.18529,1.18688,1.1838
12083,1.18528,1.18364,1.1856,1.18124
8898,1.18365,1.18338,1.18449,1.18215
7839,1.1834,1.184,1.18451,1.18278
6808,1.18398,1.18497,1.18506,1.18306
9827,1.18496,1.18308,1.18563,1.18265
13893,1.18309,1.183,1.18376,1.18022
12561,1.18302,1.18413,1.18485,1.1823
8607,1.18414,1.18594,1.1862,1.18388
6025,1.18596,1.18542,1.18653,1.18524
4346,1.18543,1.1851,1.18588,1.18488
4501,1.18512,1.18522,1.18599,1.185
5064,1.1852,1.18617,1.18622,1.18496
1027,1.18618,1.18601,1.18632,1.18597
27,1.18601,1.18605,1.18614,1.18563
541,1.18608,1.18655,1.1866,1.18606
787,1.18656,1.18696,1.18712,1.18649
2172,1.18697,1.18744,1.1877,1.18676
2697,1.18743,1.18671,1.18755,1.18642
1754,1.1867,1.18718,1.18726,1.18628
1082,1.18718,1.18734,1.18756,1.1871
1103,1.18732,1.18772,1.18783,1.18723
1665,1.1877,1.18812,1.1883,1.18748
5340,1.18814,1.18706,1.18826,1.18654
10890,1.18706,1.18402,1.18736,1.18326
11317,1.184,1.18128,1.18404,1.17993
7058,1.18127,1.18139,1.18184,1.18053
8530,1.1814,1.18028,1.18176,1.17834
8779,1.18029,1.17746,1.1803,1.17722
10221,1.17744,1.17852,1.179,1.17603
11269,1.1785,1.17617,1.17876,1.17546
10075,1.17616,1.17798,1.17876,1.17542
6964,1.17797,1.17744,1.17856,1.17698
4885,1.17742,1.17724,1.17744,1.17617
4034,1.17724,1.1785,1.1786,1.17696
2764,1.17851,1.17883,1.17892,1.17806
2605,1.17882,1.17943,1.17954,1.17858
1043,1.17942,1.17963,1.17986,1.17942
82,1.17945,1.17952,1.17982,1.17926
973,1.17949,1.1801,1.18019,1.17946
842,1.18012,1.17984,1.18067,1.17968
1585,1.17982,1.17948,1.18003,1.17908
1923,1.1795,1.18024,1.18066,1.17935
1406,1.18022,1.17912,1.18048,1.17908
1372,1.17914,1.1788,1.17954,1.17847
1010,1.17878,1.17944,1.17948,1.17874
1369,1.17946,1.18038,1.18039,1.17912
4601,1.18036,1.1806,1.18088,1.17947
7320,1.18062,1.18142,1.18154,1.18034
6296,1.1814,1.18222,1.18251,1.18086
5477,1.1822,1.18334,1.184,1.18216
4113,1.18335,1.18322,1.18442,1.18278
4984,1.18324,1.18432,1.18462,1.18283
6028,1.18434,1.18423,1.18496,1.1833
7915,1.18424,1.18259,1.18452,1.18255
9905,1.1826,1.18134,1.18283,1.1811
7403,1.18133,1.1803,1.18145,1.17926
4797,1.18028,1.17994,1.18067,1.17915
4039,1.17993,1.17977,1.18056,1.17936
2785,1.17976,1.17921,1.17996,1.17917
3019,1.1792,1.1792,1.1793,1.17842
922,1.17918,1.17877,1.17918,1.17852
107,1.17923,1.1791,1.17934,1.17884
438,1.17914,1.1794,1.17951,1.179
494,1.17942,1.17937,1.17954,1.17912
2179,1.17936,1.17987,1.18006,1.17844
2460,1.17989,1.18066,1.18075,1.17964
2145,1.18064,1.1805,1.18084,1.17996
1283,1.18048,1.1806,1.18082,1.18019
1501,1.18062,1.18106,1.18148,1.18062
1507,1.18104,1.18098,1.18116,1.18054
4725,1.18098,1.18,1.18154,1.17989
7595,1.18,1.1827,1.18298,1.1798
7594,1.18268,1.18236,1.18351,1.1811
6541,1.18237,1.18282,1.18427,1.1821
6027,1.18284,1.18258,1.18383,1.18242
5627,1.1826,1.18134,1.18313,1.181
7103,1.18132,1.18166,1.18217,1.18038
11195,1.18167,1.18307,1.18436,1.18152
11773,1.18308,1.18229,1.18372,1.18118
8023,1.1823,1.18176,1.18314,1.18092
4567,1.18178,1.18118,1.18201,1.18052
2922,1.1812,1.18208,1.18211,1.18113
3441,1.1821,1.18344,1.18351,1.18188
2530,1.18343,1.1831,1.18375,1.18308
838,1.18309,1.18344,1.1836,1.18306
38,1.18357,1.18347,1.18362,1.18347
271,1.18344,1.18336,1.1837,1.18326
648,1.18338,1.18343,1.18388,1.18317
1935,1.18341,1.18288,1.18392,1.18276
1784,1.1829,1.18326,1.1835,1.18278
1662,1.18327,1.18198,1.18328,1.18179
917,1.18196,1.18187,1.18212,1.18168
1121,1.18188,1.18121,1.18214,1.18102
1798,1.18122,1.18129,1.18142,1.1807
4084,1.18128,1.1812,1.18198,1.18103
8673,1.1812,1.18078,1.18254,1.18008
7447,1.18078,1.18144,1.18235,1.18046
6531,1.18146,1.18166,1.18206,1.18042
5371,1.18167,1.18133,1.18256,1.18095
5277,1.18134,1.1796,1.18182,1.17954
8599,1.17962,1.17886,1.1798,1.17723
10250,1.17884,1.18154,1.18191,1.17813
9385,1.18154,1.18176,1.18276,1.18088
7060,1.18178,1.18128,1.18272,1.18108
5183,1.1813,1.18324,1.18358,1.18123
4228,1.18326,1.18232,1.18394,1.18232
3130,1.18234,1.18154,1.18252,1.1815
3220,1.18154,1.18283,1.18288,1.18149
1387,1.18282,1.18304,1.18326,1.18256
49,1.18304,1.18302,1.18324,1.18287
756,1.18306,1.18367,1.18384,1.18305
654,1.18369,1.18402,1.18405,1.18348
1659,1.18404,1.18396,1.18452,1.18366
3061,1.18398,1.18292,1.185,1.18283
1939,1.18294,1.18278,1.18331,1.18258
1245,1.18277,1.18337,1.18343,1.18244
1027,1.18338,1.18329,1.1836,1.18312
2043,1.1833,1.1831,1.18331,1.18244
4668,1.18311,1.1831,1.18396,1.18242
8537,1.1831,1.18346,1.18404,1.18169
7191,1.18348,1.18342,1.18392,1.18278
5493,1.18343,1.18252,1.18406,1.18217
5951,1.18252,1.18058,1.1826,1.18019
6924,1.18057,1.18131,1.1819,1.17943
9002,1.18133,1.18328,1.18394,1.17992
34173,1.1833,1.18042,1.19021,1.17874
25774,1.1804,1.17888,1.181,1.17625
13582,1.17886,1.1823,1.18298,1.17796
11225,1.18232,1.17976,1.18325,1.17956
7512,1.17974,1.18228,1.18277,1.17932
6170,1.1823,1.18226,1.1835,1.18221
4480,1.18225,1.18192,1.18278,1.18182
957,1.18193,1.18218,1.18239,1.1818
21,1.18218,1.18212,1.1822,1.18204
454,1.18209,1.18186,1.18248,1.18185
786,1.18188,1.18208,1.1822,1.18152
2196,1.18207,1.18173,1.18211,1.18111
1940,1.18174,1.18288,1.18291,1.18148
2912,1.18286,1.18355,1.18362,1.18264
2965,1.18356,1.18594,1.18598,1.18352
2366,1.18592,1.18735,1.18746,1.18529
6739,1.18736,1.18734,1.18798,1.18633
9129,1.18736,1.18672,1.18779,1.1861
11855,1.18671,1.18916,1.18998,1.18668
10553,1.18918,1.1909,1.1918,1.18857
8289,1.19089,1.18892,1.19198,1.18864
6610,1.18893,1.19048,1.1906,1.18854
7531,1.19049,1.19114,1.1919,1.19002
10819,1.19115,1.1886,1.1919,1.18746
14042,1.18858,1.1879,1.18975,1.18754
15629,1.18791,1.18963,1.19113,1.18674
9402,1.18964,1.19004,1.1907,1.18878
4640,1.19002,1.18884,1.19059,1.18878
3973,1.18882,1.18867,1.18928,1.18844
3418,1.18866,1.18906,1.18938,1.18841
3625,1.18907,1.18982,1.18992,1.18837
860,1.1898,1.19046,1.19069,1.1897
248,1.19075,1.19084,1.19105,1.19001
1811,1.19081,1.19086,1.19136,1.19018
1288,1.19088,1.19172,1.19203,1.19052
3610,1.1917,1.1908,1.19295,1.19068
3148,1.19082,1.19082,1.1909,1.18969
2211,1.19084,1.19145,1.19147,1.19038
1678,1.19147,1.19114,1.19176,1.19086
1633,1.19114,1.19012,1.19114,1.19002
2054,1.19011,1.19042,1.19064,1.19
4659,1.19041,1.19068,1.19087,1.18938
8248,1.19066,1.18929,1.1912,1.18922
8668,1.18931,1.1908,1.1909,1.18841
6706,1.19082,1.19174,1.19178,1.1908
5155,1.19172,1.19196,1.19266,1.19092
6344,1.19194,1.19396,1.19402,1.19186
5902,1.19397,1.19341,1.19405,1.19292
9581,1.19342,1.19244,1.19486,1.19217
12302,1.19242,1.19606,1.1966,1.19236
9259,1.19604,1.19509,1.19606,1.19424
5079,1.1951,1.19442,1.19521,1.194
3148,1.19444,1.19436,1.19503,1.19424
3723,1.19434,1.19348,1.19436,1.19336
4912,1.19346,1.1933,1.19374,1.19259
1803,1.19332,1.19362,1.1939,1.19284
37,1.19357,1.1939,1.19393,1.19337
749,1.19387,1.19374,1.19404,1.19365
644,1.19372,1.19368,1.19413,1.1936
2363,1.1937,1.19412,1.19482,1.19363
3775,1.19414,1.19708,1.1974,1.19414
4989,1.19709,1.19914,1.19948,1.19656
2212,1.19915,1.19896,1.19974,1.19854
1965,1.19898,1.19876,1.19952,1.19872
2750,1.19878,1.19937,1.1995,1.19836
9257,1.19936,1.19768,1.19937,1.19752
11155,1.19766,1.19908,1.19968,1.19647
9900,1.19906,1.19734,1.19914,1.1962
7710,1.19732,1.19809,1.19825,1.19636
7465,1.1981,1.19874,1.19948,1.19698
8870,1.19872,1.19877,1.19954,1.19793
7472,1.19876,1.19887,1.19904,1.1977
14369,1.19886,1.1975,1.20114,1.19642
15186,1.19748,1.19634,1.19756,1.19361
8774,1.19635,1.19488,1.19664,1.1945
5324,1.19489,1.19342,1.19508,1.19321
8222,1.1934,1.19156,1.19341,1.19056
5238,1.19158,1.19102,1.19193,1.19042
3689,1.191,1.19125,1.19125,1.19014
1040,1.19126,1.19119,1.1915,1.1909
57,1.19134,1.19166,1.19176,1.19128
430,1.19162,1.1918,1.19216,1.19144
1130,1.19182,1.19228,1.19288,1.1917
2454,1.19226,1.19076,1.1924,1.19064
3838,1.19074,1.19018,1.19092,1.18917
1827,1.19018,1.19059,1.19082,1.18984
1262,1.19058,1.1903,1.1907,1.18988
1316,1.19032,1.19052,1.19094,1.1901
2040,1.19052,1.19078,1.19089,1.18976
6429,1.19076,1.19033,1.19137,1.18908
10866,1.19034,1.18742,1.1908,1.1864
8264,1.1874,1.18574,1.1876,1.18526
7720,1.18574,1.18712,1.18722,1.18546
6261,1.18712,1.18616,1.18777,1.18566
8741,1.18614,1.18562,1.18644,1.18454
9596,1.18561,1.18594,1.18764,1.18521
12931,1.18592,1.18351,1.18606,1.1824
12454,1.18353,1.18405,1.18472,1.18222
10131,1.18406,1.18394,1.18432,1.1827
6282,1.18395,1.18481,1.18496,1.18271
5727,1.1848,1.18338,1.1848,1.18297
5003,1.1834,1.18244,1.18342,1.18232
4221,1.18243,1.18466,1.18471,1.18235
1718,1.18464,1.18551,1.1858,1.18432
37,1.18531,1.18549,1.18552,1.18526
336,1.18546,1.18538,1.18551,1.18508
917,1.1854,1.18458,1.1855,1.18454
2197,1.18459,1.18314,1.18469,1.183
2461,1.18312,1.18308,1.18364,1.18245
2113,1.18309,1.18272,1.18359,1.18218
1602,1.18274,1.18209,1.1828,1.18202
2370,1.18208,1.18104,1.18255,1.18045
3057,1.18106,1.18023,1.18124,1.17968
7094,1.18022,1.17981,1.18078,1.17895
10388,1.17983,1.18178,1.18205,1.1789
8090,1.18176,1.18326,1.18361,1.18152
7851,1.18324,1.18232,1.1836,1.18195
6518,1.18234,1.18124,1.18286,1.18114
6224,1.18126,1.18135,1.18138,1.18017
9117,1.18134,1.18324,1.18414,1.1807
8335,1.18322,1.18444,1.1849,1.18274
14036,1.18446,1.18375,1.1849,1.18242
14947,1.18374,1.18298,1.18401,1.18112
7771,1.18298,1.18334,1.18442,1.1826
6014,1.18336,1.18475,1.18478,1.1832
4806,1.18474,1.18568,1.18595,1.18466
6014,1.1857,1.18565,1.18646,1.18476
1335,1.18564,1.18518,1.18593,1.18508
121,1.18503,1.18507,1.18515,1.18478
476,1.1851,1.18464,1.18516,1.18446
1002,1.18466,1.18415,1.18509,1.1839
2412,1.18416,1.18526,1.18579,1.18416
2082,1.18528,1.18525,1.1858,1.18459
1694,1.18526,1.18413,1.18572,1.18408
1278,1.18411,1.18479,1.185,1.18408
1195,1.18478,1.18518,1.18534,1.18449
1498,1.18516,1.18518,1.18524,1.18442
5129,1.18516,1.18368,1.1853,1.18349
9114,1.18369,1.184,1.1854,1.18335
6732,1.18399,1.18592,1.18654,1.18386
5793,1.18592,1.18528,1.18629,1.18447
5687,1.18526,1.18473,1.18592,1.18424
6765,1.18472,1.18434,1.1855,1.18398
15844,1.18436,1.18113,1.18547,1.18018
15921,1.18114,1.1799,1.18144,1.17902
17657,1.17989,1.17972,1.18068,1.17864
12421,1.17974,1.182,1.18215,1.17808
8921,1.18202,1.18352,1.18366,1.1816
5258,1.18355,1.1844,1.18478,1.18322
5545,1.18439,1.18515,1.18549,1.18402
5202,1.18516,1.1843,1.18528,1.18424
962,1.18428,1.18383,1.1844,1.18366
136,1.18475,1.18404,1.18493,1.18377
1016,1.18401,1.18406,1.18431,1.18364
810,1.18404,1.18344,1.18436,1.18336
1915,1.18346,1.18361,1.18428,1.18334
2142,1.1836,1.18364,1.18412,1.18351
1743,1.18364,1.1835,1.1837,1.183
762,1.18351,1.18366,1.18385,1.18318
1040,1.18366,1.1834,1.18372,1.18322
1420,1.18338,1.183,1.18361,1.1827
4591,1.18302,1.18283,1.18332,1.18248
7211,1.18284,1.1838,1.18456,1.18246
6145,1.18381,1.18325,1.18487,1.18318
5445,1.18326,1.18286,1.18372,1.18251
5076,1.18286,1.18193,1.18296,1.18127
3572,1.18192,1.18206,1.18276,1.18158
3483,1.18208,1.18226,1.18257,1.18187
4166,1.18224,1.18201,1.18256,1.1815
3477,1.182,1.18263,1.18325,1.18176
2255,1.18262,1.18185,1.18285,1.1815
1479,1.18186,1.18163,1.18192,1.18148
669,1.18164,1.18161,1.18201,1.18151
211,1.1816,1.18132,1.18163,1.18126
503,1.1813,1.1814,1.18158,1.18124
336,1.18143,1.18136,1.18145,1.18122
49,1.18142,1.18147,1.18163,1.18118
492,1.1815,1.1816,1.18204,1.1815
506,1.18161,1.18188,1.18199,1.18158
1513,1.18187,1.18072,1.18217,1.18051
2104,1.1807,1.17971,1.1809,1.17952
1146,1.1797,1.18052,1.18076,1.17965
990,1.1805,1.18084,1.18113,1.18044
715,1.18085,1.18113,1.18113,1.18066
1784,1.18112,1.18113,1.18121,1.1798
6802,1.18112,1.18166,1.18274,1.18092
7006,1.18165,1.1817,1.18214,1.18032
7747,1.18169,1.18084,1.18208,1.1805
9017,1.18085,1.17935,1.18152,1.17907
10922,1.17933,1.18008,1.18064,1.17777
8111,1.18008,1.17949,1.18054,1.1788
11006,1.17948,1.18007,1.18064,1.17815
16349,1.18008,1.17774,1.18026,1.17655
17143,1.17772,1.17934,1.1801,1.17728
11129,1.17934,1.17881,1.1802,1.17804
6673,1.17882,1.1796,1.18064,1.17876
4147,1.17962,1.17931,1.17986,1.17881
4237,1.17932,1.17818,1.17934,1.17776
4960,1.17816,1.1779,1.17857,1.17744
1264,1.17788,1.1774,1.17827,1.17736
126,1.17767,1.17737,1.1779,1.17709
1345,1.17734,1.17669,1.17746,1.1757
1222,1.1767,1.1767,1.1769,1.17592
1916,1.17668,1.17758,1.17766,1.17658
2422,1.17756,1.17764,1.17798,1.17673
1537,1.17763,1.17748,1.17786,1.17728
1482,1.1775,1.17803,1.17812,1.17739
1035,1.17802,1.17786,1.17829,1.17768
1405,1.17788,1.17802,1.17825,1.17778
6368,1.178,1.17665,1.17807,1.17609
9306,1.17667,1.17749,1.17792,1.17632
8902,1.17748,1.17634,1.17876,1.17632
6393,1.17635,1.17672,1.17755,1.17584
5012,1.1767,1.17552,1.17673,1.17536
7515,1.17554,1.17674,1.17694,1.17528
12040,1.17676,1.17986,1.18198,1.17652
14570,1.17984,1.18162,1.18249,1.17917
14215,1.18163,1.18076,1.1834,1.18061
7499,1.18078,1.18094,1.1822,1.18051
4013,1.18092,1.18034,1.18122,1.18018
4308,1.18033,1.18037,1.18099,1.1799
2575,1.18038,1.18082,1.1809,1.17992
2862,1.1808,1.18039,1.1811,1.18039
1387,1.1804,1.18028,1.1808,1.18028
80,1.18023,1.18034,1.18043,1.17997
879,1.18036,1.1809,1.18094,1.1803
578,1.18089,1.18038,1.18102,1.18032
1778,1.18036,1.18102,1.18148,1.18006
2069,1.18104,1.18207,1.18209,1.18071
1500,1.18208,1.18223,1.18241,1.1815
874,1.18224,1.1822,1.18246,1.18206
807,1.18218,1.18193,1.18226,1.18192
1330,1.18191,1.18272,1.1829,1.18189
4876,1.18272,1.18264,1.18371,1.18252
7794,1.18262,1.1819,1.18294,1.18161
5641,1.18189,1.18344,1.18402,1.18174
5456,1.18343,1.18387,1.18404,1.1829
5120,1.18388,1.18378,1.18445,1.1831
7635,1.18379,1.18466,1.18505,1.18311
21935,1.18467,1.18877,1.19028,1.18396
15254,1.18878,1.18986,1.19172,1.18839
13343,1.18984,1.18734,1.19089,1.18673
12211,1.18736,1.18793,1.18876,1.18652
10277,1.18791,1.18577,1.18851,1.18479
6591,1.18576,1.1855,1.18642,1.18536
8382,1.18549,1.1825,1.18578,1.18179
7846,1.18252,1.18178,1.18268,1.18099
1345,1.18177,1.18145,1.18196,1.18102
71,1.18145,1.18212,1.18229,1.18145
717,1.18215,1.18274,1.18288,1.18194
681,1.18275,1.18235,1.18288,1.18223
2071,1.18236,1.1835,1.18368,1.18236
2337,1.18351,1.18334,1.18403,1.18312
1112,1.18333,1.18334,1.18384,1.18314
1324,1.18332,1.1834,1.18363,1.18303
1039,1.18339,1.18354,1.18374,1.18319
1214,1.18356,1.18376,1.18415,1.18322
5294,1.18374,1.1836,1.18402,1.18285
7777,1.1836,1.18346,1.18494,1.1831
7500,1.18344,1.18567,1.186,1.18337
7058,1.18568,1.18728,1.18742,1.18544
5602,1.18729,1.1859,1.18738,1.18548
4878,1.18592,1.18504,1.1865,1.18478
6131,1.18506,1.18466,1.18568,1.18348
9172,1.18467,1.18401,1.18576,1.18398
9158,1.18403,1.1829,1.18508,1.18278
5965,1.18292,1.18312,1.18394,1.18287
4013,1.1831,1.18374,1.18411,1.18294
4571,1.18376,1.18278,1.18387,1.18265
4201,1.18278,1.18308,1.18382,1.18262
4015,1.18306,1.18416,1.18456,1.18274
834,1.18414,1.18468,1.18488,1.18386
48,1.18399,1.18367,1.18399,1.18362
620,1.18372,1.18457,1.18478,1.18372
728,1.18458,1.18408,1.18466,1.18386
1282,1.18406,1.18346,1.18432,1.1832
1437,1.18348,1.18434,1.1845,1.1834
1306,1.18436,1.18492,1.18504,1.18426
